LOCATION,TIME,FREQUENCY,Value
C0004,2144-04,M,12.826798
C0005,2144-04,M,4.226591
C0006,2144-04,M,14.883509
C0007,2144-04,M,6.246352
C0008,2144-04,M,17.342085
C0009,2144-04,M,2.400933
C0010,2144-04,M,18.377002
C0001,2144-05,M,7.706444
C0002,2144-05,M,16.573369
C0003,2144-05,M,4.428768
C0004,2144-05,M,12.766109
C0005,2144-05,M,4.404146
C0006,2144-05,M,14.833327
C0007,2144-05,M,6.152783
C0008,2144-05,M,17.642478
C0009,2144-05,M,2.111601
C0010,2144-05,M,18.486210
C0001,2144-06,M,7.783580
C0002,2144-06,M,16.458589
C0003,2144-06,M,4.863333
C0004,2144-06,M,12.706409
C0005,2144-06,M,4.478265
C0006,2144-06,M,15.024844
C0007,2144-06,M,6.445817
C0008,2144-06,M,17.718121
C0009,2144-06,M,1.998748
C0010,2144-06,M,18.933990
C0001,2144-07,M,7.520990
C0002,2144-07,M,16.069259
C0003,2144-07,M,4.687861
C0004,2144-07,M,12.226165
C0005,2144-07,M,4.209746
C0006,2144-07,M,14.825803
C0007,2144-07,M,6.567536
C0008,2144-07,M,17.719264
C0009,2144-07,M,1.697184
C0010,2144-07,M,18.855050
C0001,2144-08,M,7.328298
C0002,2144-08,M,16.173655
C0003,2144-08,M,4.250146
C0004,2144-08,M,12.370743
C0005,2144-08,M,3.778553
C0006,2144-08,M,14.469487
C0007,2144-08,M,6.040265
C0008,2144-08,M,17.613061
C0009,2144-08,M,1.090956
C0010,2144-08,M,19.634816
C0001,2144-09,M,7.070614
C0002,2144-09,M,16.219849
C0003,2144-09,M,4.564710
C0004,2144-09,M,12.158667
C0005,2144-09,M,4.126843
C0006,2144-09,M,14.569630
C0007,2144-09,M,5.668928
C0008,2144-09,M,17.242006
C0009,2144-09,M,0.600579
C0010,2144-09,M,19.506325
C0001,2144-10,M,6.851511
C0002,2144-10,M,15.760907
C0003,2144-10,M,5.205453
C0004,2144-10,M,12.033207
C0005,2144-10,M,4.531843
C0006,2144-10,M,14.345187
C0007,2144-10,M,5.729760
C0008,2144-10,M,17.266347
C0009,2144-10,M,0.405494
C0010,2144-10,M,19.631327
C0001,2144-11,M,6.596292
C0002,2144-11,M,15.401863
C0003,2144-11,M,5.426591
C0004,2144-11,M,12.542606
C0005,2144-11,M,4.720790
C0006,2144-11,M,14.510903
C0007,2144-11,M,5.525475
C0008,2144-11,M,16.563784
C0009,2144-11,M,0.272477
C0010,2144-11,M,19.224515
C0001,2144-12,M,5.850099
C0002,2144-12,M,15.761899
C0003,2144-12,M,5.564357
C0004,2144-12,M,12.592975
C0005,2144-12,M,4.870622
C0006,2144-12,M,14.612583
C0007,2144-12,M,5.739029
C0008,2144-12,M,16.587645
C0009,2144-12,M,0.510007
C0010,2144-12,M,19.545272
C0001,2145-01,M,5.644763
C0002,2145-01,M,15.513440
C0003,2145-01,M,5.302698
C0004,2145-01,M,12.373353
C0005,2145-01,M,5.061371
C0006,2145-01,M,14.370508
C0007,2145-01,M,5.178747
C0008,2145-01,M,16.605479
C0009,2145-01,M,0.833336
C0010,2145-01,M,19.819700
C0001,2145-02,M,6.013462
C0002,2145-02,M,15.726059
C0003,2145-02,M,5.474009
C0004,2145-02,M,12.063503
C0005,2145-02,M,5.244246
C0006,2145-02,M,14.381469
C0007,2145-02,M,5.446369
C0008,2145-02,M,16.187065
C0009,2145-02,M,0.695491
C0010,2145-02,M,19.445643
C0001,2145-03,M,5.964890
C0002,2145-03,M,15.719280
C0003,2145-03,M,5.121409
C0004,2145-03,M,11.912499
C0005,2145-03,M,5.197195
C0006,2145-03,M,14.759605
C0007,2145-03,M,5.261229
C0008,2145-03,M,16.011994
C0009,2145-03,M,0.718485
C0010,2145-03,M,20.062324
C0001,2145-04,M,6.274941
C0002,2145-04,M,15.764841
C0003,2145-04,M,4.988038
C0004,2145-04,M,11.508618
C0005,2145-04,M,5.062289
C0006,2145-04,M,15.565357
C0007,2145-04,M,5.011894
C0008,2145-04,M,15.762608
C0009,2145-04,M,0.901980
C0010,2145-04,M,19.533941
C0001,2145-05,M,6.754658
C0002,2145-05,M,15.882562
C0003,2145-05,M,5.180382
C0004,2145-05,M,11.238407
C0005,2145-05,M,4.821476
C0006,2145-05,M,15.624664
C0007,2145-05,M,5.157644
C0008,2145-05,M,15.615202
C0009,2145-05,M,0.902501
C0010,2145-05,M,19.705982
C0001,2145-06,M,7.092399
C0002,2145-06,M,15.926935
C0003,2145-06,M,5.486573
C0004,2145-06,M,11.355584
C0005,2145-06,M,4.653313
C0006,2145-06,M,15.395398
C0007,2145-06,M,5.007413
C0008,2145-06,M,15.684164
C0009,2145-06,M,1.190813
C0010,2145-06,M,19.910321
C0001,2145-07,M,6.958783
C0002,2145-07,M,15.867782
C0003,2145-07,M,5.436695
C0004,2145-07,M,11.770875
C0005,2145-07,M,4.234544
C0006,2145-07,M,14.803836
C0007,2145-07,M,4.964820
C0008,2145-07,M,16.004280
C0009,2145-07,M,1.100599
C0010,2145-07,M,20.240993
C0001,2145-08,M,6.877228
C0002,2145-08,M,15.678728
C0003,2145-08,M,5.206829
C0004,2145-08,M,12.024485
C0005,2145-08,M,4.157905
C0006,2145-08,M,14.599217
C0007,2145-08,M,4.512088
C0008,2145-08,M,16.131702
C0009,2145-08,M,1.521672
C0010,2145-08,M,20.512809
C0001,2145-09,M,6.956691
C0002,2145-09,M,15.575020
C0003,2145-09,M,4.867157
C0004,2145-09,M,11.808258
C0005,2145-09,M,4.195308
C0006,2145-09,M,14.326827
C0007,2145-09,M,4.511564
C0008,2145-09,M,15.927931
C0009,2145-09,M,1.717401
C0010,2145-09,M,20.670034
C0001,2145-10,M,6.929100
C0002,2145-10,M,15.299358
C0003,2145-10,M,4.978128
C0004,2145-10,M,12.042481
C0005,2145-10,M,4.265804
C0006,2145-10,M,14.497404
C0007,2145-10,M,4.591112
C0008,2145-10,M,16.347013
C0009,2145-10,M,1.734207
C0010,2145-10,M,20.337575
C0001,2145-11,M,6.177494
C0002,2145-11,M,15.691257
C0003,2145-11,M,4.878081
C0004,2145-11,M,11.598916
C0005,2145-11,M,3.693311
C0006,2145-11,M,14.565122
C0007,2145-11,M,4.544925
C0008,2145-11,M,16.519703
C0009,2145-11,M,2.163146
C0010,2145-11,M,20.818985
C0001,2145-12,M,5.989543
C0002,2145-12,M,15.727331
C0003,2145-12,M,4.739546
C0004,2145-12,M,11.956646
C0005,2145-12,M,4.235996
C0006,2145-12,M,14.989753
C0007,2145-12,M,5.272294
C0008,2145-12,M,16.371545
C0009,2145-12,M,2.111572
C0010,2145-12,M,20.608278
C0001,2146-01,M,6.544374
C0002,2146-01,M,15.851959
C0003,2146-01,M,4.884042
C0004,2146-01,M,12.165737
C0005,2146-01,M,4.036922
C0006,2146-01,M,15.253785
C0007,2146-01,M,5.578166
C0008,2146-01,M,15.935657
C0009,2146-01,M,2.089041
C0010,2146-01,M,20.585372
C0001,2146-02,M,6.574824
C0002,2146-02,M,16.320949
C0003,2146-02,M,4.887101
C0004,2146-02,M,12.397212
C0005,2146-02,M,4.384476
C0006,2146-02,M,15.327844
C0007,2146-02,M,6.150465
C0008,2146-02,M,16.221680
C0009,2146-02,M,2.208061
C0010,2146-02,M,20.172211
C0001,2146-03,M,6.519989
C0002,2146-03,M,16.819260
C0003,2146-03,M,5.145743
C0004,2146-03,M,12.560159
C0005,2146-03,M,4.102579
C0006,2146-03,M,15.609030
C0007,2146-03,M,6.195270
C0008,2146-03,M,16.442397
C0009,2146-03,M,2.050247
C0010,2146-03,M,19.902982
C0001,2146-04,M,6.294057
C0002,2146-04,M,17.027926
C0003,2146-04,M,5.369508
C0004,2146-04,M,12.727541
C0005,2146-04,M,4.176826
C0006,2146-04,M,15.199791
C0007,2146-04,M,5.816312
C0008,2146-04,M,16.543466
C0009,2146-04,M,1.603733
C0010,2146-04,M,20.224229
C0001,2146-05,M,6.073961
C0002,2146-05,M,17.276281
C0003,2146-05,M,5.220198
C0004,2146-05,M,12.901272
C0005,2146-05,M,4.294693
C0006,2146-05,M,14.978485
C0007,2146-05,M,5.524347
C0008,2146-05,M,16.834834
C0009,2146-05,M,1.667694
C0010,2146-05,M,20.006959
C0001,2146-06,M,6.287976
C0002,2146-06,M,17.431871
C0003,2146-06,M,5.189413
C0004,2146-06,M,13.140117
C0005,2146-06,M,4.142973
C0006,2146-06,M,14.559522
C0007,2146-06,M,5.599991
C0008,2146-06,M,16.921183
C0009,2146-06,M,1.702551
C0010,2146-06,M,20.717629
C0001,2146-07,M,6.013521
C0002,2146-07,M,17.562337
C0003,2146-07,M,5.192284
C0004,2146-07,M,13.918949
C0005,2146-07,M,4.530189
C0006,2146-07,M,14.659239
C0007,2146-07,M,5.785363
C0008,2146-07,M,16.974236
C0009,2146-07,M,1.299917
C0010,2146-07,M,20.853204
C0001,2146-08,M,5.531957
C0002,2146-08,M,17.175163
C0003,2146-08,M,5.491864
C0004,2146-08,M,14.289318
C0005,2146-08,M,4.628301
C0006,2146-08,M,14.612224
C0007,2146-08,M,5.938166
C0008,2146-08,M,16.924853
C0009,2146-08,M,1.393041
C0010,2146-08,M,21.074301
C0001,2146-09,M,5.615115
C0002,2146-09,M,16.999382
C0003,2146-09,M,5.740479
C0004,2146-09,M,14.694564
C0005,2146-09,M,4.870747
C0006,2146-09,M,14.262733
C0007,2146-09,M,6.100888
C0008,2146-09,M,16.680677
C0009,2146-09,M,0.917096
C0010,2146-09,M,21.129663
C0001,2146-10,M,6.233816
C0002,2146-10,M,17.233103
C0003,2146-10,M,5.566140
C0004,2146-10,M,14.749181
C0005,2146-10,M,5.072033
C0006,2146-10,M,14.086634
C0007,2146-10,M,6.018264
C0008,2146-10,M,16.706415
C0009,2146-10,M,0.532634
C0010,2146-10,M,21.053302
C0001,2146-11,M,6.220537
C0002,2146-11,M,16.858955
C0003,2146-11,M,5.322135
C0004,2146-11,M,14.647279
C0005,2146-11,M,4.820190
C0006,2146-11,M,13.884568
C0007,2146-11,M,5.818684
C0008,2146-11,M,16.879082
C0009,2146-11,M,0.596746
C0010,2146-11,M,20.617489
C0001,2146-12,M,5.657222
C0002,2146-12,M,16.805709
C0003,2146-12,M,5.577163
C0004,2146-12,M,14.107791
C0005,2146-12,M,4.621309
C0006,2146-12,M,13.639760
C0007,2146-12,M,5.113900
C0008,2146-12,M,16.762154
C0009,2146-12,M,0.929191
C0010,2146-12,M,19.986212
C0001,2147-01,M,5.589077
C0002,2147-01,M,16.590269
C0003,2147-01,M,5.705590
C0004,2147-01,M,14.030308
C0005,2147-01,M,4.941818
C0006,2147-01,M,13.516052
C0007,2147-01,M,4.809609
C0008,2147-01,M,17.246566
C0009,2147-01,M,0.770048
C0010,2147-01,M,19.907340
C0001,2147-02,M,6.199771
C0002,2147-02,M,16.856113
C0003,2147-02,M,5.943466
C0004,2147-02,M,13.864752
C0005,2147-02,M,5.152366
C0006,2147-02,M,13.825780
C0007,2147-02,M,4.443870
C0008,2147-02,M,17.509410
C0009,2147-02,M,0.771347
C0010,2147-02,M,19.792312
C0001,2147-03,M,6.200105
C0002,2147-03,M,16.687748
C0003,2147-03,M,5.674470
C0004,2147-03,M,13.842482
C0005,2147-03,M,5.384246
C0006,2147-03,M,13.747911
C0007,2147-03,M,4.661071
C0008,2147-03,M,17.444338
C0009,2147-03,M,0.358499
C0010,2147-03,M,20.140772
C0001,2147-04,M,6.451958
C0002,2147-04,M,16.340749
C0003,2147-04,M,5.327177
C0004,2147-04,M,13.867442
C0005,2147-04,M,5.098510
C0006,2147-04,M,13.513587
C0007,2147-04,M,5.108307
C0008,2147-04,M,17.463488
C0009,2147-04,M,0.726001
C0010,2147-04,M,20.775756
C0001,2147-05,M,6.416005
C0002,2147-05,M,16.490928
C0003,2147-05,M,5.275345
C0004,2147-05,M,13.950854
C0005,2147-05,M,5.229807
C0006,2147-05,M,13.354547
C0007,2147-05,M,5.088170
C0008,2147-05,M,17.082329
C0009,2147-05,M,0.248805
C0010,2147-05,M,20.424612
C0001,2147-06,M,6.815549
C0002,2147-06,M,16.591556
C0003,2147-06,M,5.295034
C0004,2147-06,M,14.041616
C0005,2147-06,M,5.402229
C0006,2147-06,M,13.741505
C0007,2147-06,M,5.009838
C0008,2147-06,M,17.262476
C0009,2147-06,M,0.263304
C0010,2147-06,M,20.423529
C0001,2147-07,M,6.177188
C0002,2147-07,M,16.677875
C0003,2147-07,M,5.172984
C0004,2147-07,M,14.140681
C0005,2147-07,M,5.443490
C0006,2147-07,M,14.127968
C0007,2147-07,M,4.991388
C0008,2147-07,M,17.431270
C0009,2147-07,M,0.458429
C0010,2147-07,M,20.305840
C0001,2147-08,M,5.879654
C0002,2147-08,M,16.734028
C0003,2147-08,M,4.689255
C0004,2147-08,M,14.270692
C0005,2147-08,M,5.561097
C0006,2147-08,M,14.615679
C0007,2147-08,M,4.944195
C0008,2147-08,M,17.119640
C0009,2147-08,M,0.279572
C0010,2147-08,M,20.374085
C0001,2147-09,M,5.777665
C0002,2147-09,M,16.739370
C0003,2147-09,M,4.625625
C0004,2147-09,M,14.278467
C0005,2147-09,M,5.185933
C0006,2147-09,M,14.193944
C0007,2147-09,M,5.243499
C0008,2147-09,M,17.059008
C0009,2147-09,M,0.391883
C0010,2147-09,M,19.990318
C0001,2147-10,M,5.916378
C0002,2147-10,M,16.647964
C0003,2147-10,M,4.850385
C0004,2147-10,M,14.440051
C0005,2147-10,M,5.217408
C0006,2147-10,M,14.211298
C0007,2147-10,M,4.632346
C0008,2147-10,M,17.012019
C0009,2147-10,M,0.480202
C0010,2147-10,M,19.798613
C0001,2147-11,M,5.464543
C0002,2147-11,M,16.719280
C0003,2147-11,M,4.691625
C0004,2147-11,M,14.559040
C0005,2147-11,M,5.052188
C0006,2147-11,M,14.050948
C0007,2147-11,M,4.500743
C0008,2147-11,M,17.018536
C0009,2147-11,M,0.644452
C0010,2147-11,M,19.741008
C0001,2147-12,M,5.662849
C0002,2147-12,M,16.892027
C0003,2147-12,M,4.632833
C0004,2147-12,M,14.832377
C0005,2147-12,M,4.769312
C0006,2147-12,M,14.179496
C0007,2147-12,M,4.305286
C0008,2147-12,M,17.230404
C0009,2147-12,M,0.347308
C0010,2147-12,M,19.700822
C0001,2148-01,M,5.893039
C0002,2148-01,M,16.257100
C0003,2148-01,M,4.429729
C0004,2148-01,M,14.797009
C0005,2148-01,M,5.032857
C0006,2148-01,M,14.396832
C0007,2148-01,M,3.894051
C0008,2148-01,M,17.061443
C0009,2148-01,M,0.590518
C0010,2148-01,M,20.185214
C0001,2148-02,M,5.538020
C0002,2148-02,M,16.677969
C0003,2148-02,M,4.056570
C0004,2148-02,M,15.294279
C0005,2148-02,M,4.524989
C0006,2148-02,M,14.491577
C0007,2148-02,M,3.449687
C0008,2148-02,M,16.845109
C0009,2148-02,M,0.333846
C0010,2148-02,M,20.269250
C0001,2148-03,M,6.024073
C0002,2148-03,M,17.160176
C0003,2148-03,M,4.228458
C0004,2148-03,M,15.500586
C0005,2148-03,M,4.550320
C0006,2148-03,M,14.396998
C0007,2148-03,M,3.319165
C0008,2148-03,M,17.033450
C0009,2148-03,M,0.753952
C0010,2148-03,M,20.304168
C0001,2148-04,M,6.200581
C0002,2148-04,M,16.864498
C0003,2148-04,M,4.143833
C0004,2148-04,M,15.099526
C0005,2148-04,M,4.750105
C0006,2148-04,M,14.172772
C0007,2148-04,M,3.041689
C0008,2148-04,M,16.614604
C0009,2148-04,M,0.730690
C0010,2148-04,M,20.279709
C0001,2148-05,M,6.147057
C0002,2148-05,M,17.005319
C0003,2148-05,M,4.357177
C0004,2148-05,M,14.905117
C0005,2148-05,M,4.368282
C0006,2148-05,M,13.792442
C0007,2148-05,M,2.895288
C0008,2148-05,M,16.517008
C0009,2148-05,M,0.989250
C0010,2148-05,M,20.673020
C0001,2148-06,M,6.129511
C0002,2148-06,M,16.843807
C0003,2148-06,M,4.540829
C0004,2148-06,M,14.918159
C0005,2148-06,M,4.453369
C0006,2148-06,M,13.987318
C0007,2148-06,M,2.767683
C0008,2148-06,M,16.675416
C0009,2148-06,M,1.209555
C0010,2148-06,M,20.180100
C0001,2148-07,M,5.756992
C0002,2148-07,M,17.198277
C0003,2148-07,M,4.728059
C0004,2148-07,M,15.038111
C0005,2148-07,M,4.549090
C0006,2148-07,M,14.336392
C0007,2148-07,M,2.654452
C0008,2148-07,M,16.779624
C0009,2148-07,M,0.813801
C0010,2148-07,M,20.504578
C0001,2148-08,M,5.519632
C0002,2148-08,M,17.052090
C0003,2148-08,M,4.836746
C0004,2148-08,M,15.254515
C0005,2148-08,M,4.824964
C0006,2148-08,M,14.818004
C0007,2148-08,M,2.227768
C0008,2148-08,M,16.408624
C0009,2148-08,M,0.588446
C0010,2148-08,M,20.091258
C0001,2148-09,M,5.497553
C0002,2148-09,M,17.573179
C0003,2148-09,M,4.737262
C0004,2148-09,M,15.315158
C0005,2148-09,M,4.122779
C0006,2148-09,M,14.808437
C0007,2148-09,M,2.178305
C0008,2148-09,M,16.190833
C0009,2148-09,M,0.882245
C0010,2148-09,M,20.434872
C0001,2148-10,M,5.469452
C0002,2148-10,M,18.277277
C0003,2148-10,M,4.767756
C0004,2148-10,M,15.067561
C0005,2148-10,M,4.274356
C0006,2148-10,M,14.691825
C0007,2148-10,M,2.359298
C0008,2148-10,M,16.040592
C0009,2148-10,M,0.325932
C0010,2148-10,M,20.689795
C0001,2148-11,M,5.499287
C0002,2148-11,M,17.754543
C0003,2148-11,M,4.450095
C0004,2148-11,M,15.139700
C0005,2148-11,M,3.921016
C0006,2148-11,M,14.855747
C0007,2148-11,M,2.894207
C0008,2148-11,M,15.571250
C0009,2148-11,M,0.809495
C0010,2148-11,M,20.472336
C0001,2148-12,M,4.971416
C0002,2148-12,M,17.780707
C0003,2148-12,M,4.417272
C0004,2148-12,M,15.290890
C0005,2148-12,M,4.000583
C0006,2148-12,M,14.763555
C0007,2148-12,M,3.274312
C0008,2148-12,M,15.784471
C0009,2148-12,M,0.887972
C0010,2148-12,M,20.305251
C0001,2149-01,M,5.206876
C0002,2149-01,M,18.170486
C0003,2149-01,M,4.459662
C0004,2149-01,M,15.421379
C0005,2149-01,M,3.757747
C0006,2149-01,M,14.758667
C0007,2149-01,M,2.964210
C0008,2149-01,M,15.817721
C0009,2149-01,M,0.992585
C0010,2149-01,M,19.762081
C0001,2149-02,M,5.061618
C0002,2149-02,M,18.519568
C0003,2149-02,M,4.300178
C0004,2149-02,M,15.589519
C0005,2149-02,M,3.982903
C0006,2149-02,M,14.686508
C0007,2149-02,M,2.696744
C0008,2149-02,M,15.879159
C0009,2149-02,M,1.122670
C0010,2149-02,M,19.140341
C0001,2149-03,M,5.249950
C0002,2149-03,M,18.519503
C0003,2149-03,M,4.329007
C0004,2149-03,M,16.052872
C0005,2149-03,M,4.316937
C0006,2149-03,M,15.140696
C0007,2149-03,M,3.216031
C0008,2149-03,M,15.899934
C0009,2149-03,M,1.135144
C0010,2149-03,M,19.263520
C0001,2149-04,M,4.697848
C0002,2149-04,M,18.999383
C0003,2149-04,M,3.886695
C0004,2149-04,M,15.691841
C0005,2149-04,M,4.270605
C0006,2149-04,M,14.361988
C0007,2149-04,M,3.280353
C0008,2149-04,M,16.066522
C0009,2149-04,M,1.183760
C0010,2149-04,M,19.908644
C0001,2149-05,M,4.640215
C0002,2149-05,M,18.835812
C0003,2149-05,M,3.826159
C0004,2149-05,M,15.820716
C0005,2149-05,M,4.094031
C0006,2149-05,M,14.402177
C0007,2149-05,M,3.356672
C0008,2149-05,M,16.445629
C0009,2149-05,M,1.583534
C0010,2149-05,M,19.737852
C0001,2149-06,M,4.477028
C0002,2149-06,M,19.209956
C0003,2149-06,M,3.406409
C0004,2149-06,M,15.668467
C0005,2149-06,M,4.385612
C0006,2149-06,M,14.094090
C0007,2149-06,M,3.289937
C0008,2149-06,M,16.561097
C0009,2149-06,M,1.578317
C0010,2149-06,M,19.749278
C0001,2149-07,M,4.695317
C0002,2149-07,M,19.069109
C0003,2149-07,M,3.211622
C0004,2149-07,M,15.517888
C0005,2149-07,M,4.450243
C0006,2149-07,M,14.310660
C0007,2149-07,M,3.763202
C0008,2149-07,M,16.575069
C0009,2149-07,M,1.407802
C0010,2149-07,M,19.132799
C0001,2149-08,M,4.574806
C0002,2149-08,M,18.696489
C0003,2149-08,M,3.552681
C0004,2149-08,M,15.634303
C0005,2149-08,M,3.787070
C0006,2149-08,M,14.487357
C0007,2149-08,M,3.686823
C0008,2149-08,M,17.055570
C0009,2149-08,M,1.102874
C0010,2149-08,M,18.483817
C0001,2149-09,M,4.482864
C0002,2149-09,M,19.029613
C0003,2149-09,M,3.359449
C0004,2149-09,M,16.137333
C0005,2149-09,M,3.608685
C0006,2149-09,M,14.966987
C0007,2149-09,M,3.423982
C0008,2149-09,M,16.797547
C0009,2149-09,M,0.946405
C0010,2149-09,M,18.364959
C0001,2149-10,M,4.021199
C0002,2149-10,M,18.686392
C0003,2149-10,M,3.385383
C0004,2149-10,M,15.810383
C0005,2149-10,M,3.923043
C0006,2149-10,M,15.373726
C0007,2149-10,M,3.325311
C0008,2149-10,M,16.864978
C0009,2149-10,M,1.370928
C0010,2149-10,M,18.481381
C0001,2149-11,M,4.023729
C0002,2149-11,M,18.991515
C0003,2149-11,M,3.909941
C0004,2149-11,M,15.579250
C0005,2149-11,M,4.167573
C0006,2149-11,M,15.195275
C0007,2149-11,M,3.897752
C0008,2149-11,M,16.638246
C0009,2149-11,M,1.679521
C0010,2149-11,M,18.594298
C0001,2149-12,M,4.176321
C0002,2149-12,M,18.903923
C0003,2149-12,M,4.105722
C0004,2149-12,M,15.397894
C0005,2149-12,M,3.769742
C0006,2149-12,M,15.120774
C0007,2149-12,M,3.907143
C0008,2149-12,M,16.513440
C0009,2149-12,M,1.781898
C0010,2149-12,M,18.487027
C0001,2150-01,M,3.729270
C0002,2150-01,M,18.967379
C0003,2150-01,M,5.037103
C0004,2150-01,M,15.572287
C0005,2150-01,M,4.011569
C0006,2150-01,M,15.154147
C0007,2150-01,M,3.950257
C0008,2150-01,M,16.497034
C0009,2150-01,M,1.766372
C0010,2150-01,M,18.474218
C0001,2150-02,M,3.741552
C0002,2150-02,M,19.151761
C0003,2150-02,M,5.103895
C0004,2150-02,M,15.738289
C0005,2150-02,M,3.724993
C0006,2150-02,M,15.195251
C0007,2150-02,M,4.246134
C0008,2150-02,M,16.451313
C0009,2150-02,M,1.157000
C0010,2150-02,M,18.339599
C0001,2150-03,M,3.991611
C0002,2150-03,M,19.334987
C0003,2150-03,M,4.753531
C0004,2150-03,M,15.808999
C0005,2150-03,M,4.125457
C0006,2150-03,M,15.753522
C0007,2150-03,M,4.196868
C0008,2150-03,M,16.271868
C0009,2150-03,M,1.508979
C0010,2150-03,M,18.146550
C0001,2150-04,M,4.173728
C0002,2150-04,M,19.802967
C0003,2150-04,M,4.537926
C0004,2150-04,M,15.900222
C0005,2150-04,M,3.608398
C0006,2150-04,M,15.883061
C0007,2150-04,M,3.731250
C0008,2150-04,M,16.410856
C0009,2150-04,M,1.626643
C0010,2150-04,M,18.013003
C0001,2150-05,M,4.695638
C0002,2150-05,M,20.276410
C0003,2150-05,M,4.751225
C0004,2150-05,M,15.734867
C0005,2150-05,M,3.298098
C0006,2150-05,M,15.529024
C0007,2150-05,M,3.714816
C0008,2150-05,M,16.255985
C0009,2150-05,M,1.592343
C0010,2150-05,M,17.227376
C0001,2150-06,M,4.484048
C0002,2150-06,M,20.087078
C0003,2150-06,M,4.198692
C0004,2150-06,M,15.590385
C0005,2150-06,M,2.932957
C0006,2150-06,M,15.342680
C0007,2150-06,M,3.475817
C0008,2150-06,M,15.804724
C0009,2150-06,M,1.969266
C0010,2150-06,M,17.599689
C0001,2150-07,M,4.191034
C0002,2150-07,M,20.117514
C0003,2150-07,M,3.863035
C0004,2150-07,M,15.217165
C0005,2150-07,M,2.911894
C0006,2150-07,M,15.342074
C0007,2150-07,M,3.153763
C0008,2150-07,M,15.848120
C0009,2150-07,M,1.751337
C0010,2150-07,M,17.545585
C0001,2150-08,M,4.064764
C0002,2150-08,M,19.737453
C0003,2150-08,M,4.526736
C0004,2150-08,M,15.342193
C0005,2150-08,M,3.179506
C0006,2150-08,M,15.155540
C0007,2150-08,M,3.461458
C0008,2150-08,M,15.995610
C0009,2150-08,M,2.153013
C0010,2150-08,M,17.427287
C0001,2150-09,M,4.287493
C0002,2150-09,M,19.718524
C0003,2150-09,M,4.684503
C0004,2150-09,M,15.794821
C0005,2150-09,M,2.966189
C0006,2150-09,M,14.453525
C0007,2150-09,M,3.445372
C0008,2150-09,M,16.114402
C0009,2150-09,M,2.115331
C0010,2150-09,M,17.172762
C0001,2150-10,M,3.961846
C0002,2150-10,M,19.558786
C0003,2150-10,M,4.632325
C0004,2150-10,M,15.335250
C0005,2150-10,M,3.188716
C0006,2150-10,M,14.341627
C0007,2150-10,M,3.515795
C0008,2150-10,M,15.813362
C0009,2150-10,M,1.923134
C0010,2150-10,M,17.054424
C0001,2150-11,M,4.128951
C0002,2150-11,M,19.142291
C0003,2150-11,M,4.766146
C0004,2150-11,M,15.697638
C0005,2150-11,M,2.820301
C0006,2150-11,M,15.002234
C0007,2150-11,M,2.958670
C0008,2150-11,M,15.765694
C0009,2150-11,M,2.540137
C0010,2150-11,M,17.235061
C0001,2150-12,M,3.793691
C0002,2150-12,M,19.110668
C0003,2150-12,M,4.927248
C0004,2150-12,M,15.835240
C0005,2150-12,M,2.693411
C0006,2150-12,M,15.222651
C0007,2150-12,M,3.191929
C0008,2150-12,M,16.044765
C0009,2150-12,M,2.864659
C0010,2150-12,M,17.066157
C0001,2151-01,M,4.263582
C0002,2151-01,M,19.421415
C0003,2151-01,M,4.583146
C0004,2151-01,M,15.627936
C0005,2151-01,M,2.633069
C0006,2151-01,M,15.319485
C0007,2151-01,M,3.091675
C0008,2151-01,M,16.040262
C0009,2151-01,M,2.836350
C0010,2151-01,M,16.917263
C0001,2151-02,M,4.674645
C0002,2151-02,M,19.454335
C0003,2151-02,M,4.588698
C0004,2151-02,M,15.369691
C0005,2151-02,M,2.784388
C0006,2151-02,M,15.288537
C0007,2151-02,M,2.816357
C0008,2151-02,M,15.640957
C0009,2151-02,M,2.606589
C0010,2151-02,M,17.134081
C0001,2151-03,M,4.370210
C0002,2151-03,M,19.386823
C0003,2151-03,M,4.715553
C0004,2151-03,M,15.128766
C0005,2151-03,M,3.324984
C0006,2151-03,M,14.830075
C0007,2151-03,M,2.825754
C0008,2151-03,M,15.543436
C0009,2151-03,M,2.778814
C0010,2151-03,M,16.693213
C0001,2151-04,M,4.546887
C0002,2151-04,M,19.099378
C0003,2151-04,M,4.824249
C0004,2151-04,M,15.257905
C0005,2151-04,M,3.511182
C0006,2151-04,M,14.500763
C0007,2151-04,M,2.825584
C0008,2151-04,M,15.517995
C0009,2151-04,M,2.608977
C0010,2151-04,M,17.239397
C0001,2151-05,M,3.973384
C0002,2151-05,M,18.928716
C0003,2151-05,M,4.628774
C0004,2151-05,M,14.676454
C0005,2151-05,M,3.466694
C0006,2151-05,M,14.508307
C0007,2151-05,M,3.092871
C0008,2151-05,M,15.672192
C0009,2151-05,M,2.774204
C0010,2151-05,M,17.474188
C0001,2151-06,M,3.837278
C0002,2151-06,M,18.824613
C0003,2151-06,M,4.853904
C0004,2151-06,M,14.552423
C0005,2151-06,M,3.699568
C0006,2151-06,M,14.225242
C0007,2151-06,M,2.848827
C0008,2151-06,M,15.598538
C0009,2151-06,M,2.953148
C0010,2151-06,M,17.285197
C0001,2151-07,M,3.859191
C0002,2151-07,M,18.950973
C0003,2151-07,M,4.984960
C0004,2151-07,M,15.135278
C0005,2151-07,M,3.872898
C0006,2151-07,M,14.107474
