LOCATION,short_rate(t),term_rate(t),short_rate(t+5y),term_rate(t+5y)
RUS,11.900000,13.780000,7.450000,6.660000
RUS,10.400000,13.140000,6.040000,6.630000
RUS,8.800000,10.890000,8.080000,6.830000
RUS,7.200000,9.430000,6.940000,6.960000
RUS,6.700000,8.930000,7.990000,6.960000
RUS,5.600000,8.050000,8.000000,6.990000
RUS,7.300000,7.740000,8.020000,6.980000
RUS,7.000000,8.420000,7.730000,7.130000
RUS,7.400000,8.430000,8.310000,7.560000
RUS,11.300000,8.810000,9.680000,8.250000
RUS,8.800000,8.590000,17.170000,8.730000
RUS,9.200000,8.600000,18.200000,8.460000
RUS,7.800000,8.350000,23.100000,8.800000
RUS,5.100000,7.760000,27.830000,9.980000
RUS,6.300000,8.160000,20.800000,10.090000
RUS,5.400000,7.970000,14.800000,10.580000
RUS,6.700000,8.350000,12.830000,10.120000
RUS,9.400000,8.410000,11.200000,10.130000
RUS,10.400000,8.480000,12.200000,9.700000
RUS,8.700000,8.490000,10.400000,10.040000
RUS,7.000000,8.520000,9.290000,10.110000
RUS,7.800000,8.370000,10.910000,10.230000
RUS,5.800000,8.280000,9.540000,9.590000
RUS,7.800000,8.220000,8.140000,9.070000
RUS,4.860000,8.460000,8.660000,8.850000
RUS,5.620000,8.410000,7.170000,8.460000
RUS,5.980000,8.380000,7.310000,8.250000
RUS,4.560000,8.490000,6.300000,7.890000
RUS,5.610000,8.530000,5.300000,7.550000
RUS,5.800000,8.510000,4.700000,7.710000
RUS,6.390000,8.500000,4.600000,7.630000
RUS,4.970000,8.470000,4.200000,7.620000
RUS,5.400000,8.210000,4.200000,7.650000
RUS,5.660000,7.730000,4.300000,7.710000
RUS,5.560000,7.580000,4.490000,7.670000
RUS,7.400000,7.380000,4.640000,7.830000
RUS,7.100000,7.100000,4.690000,8.010000
RUS,6.300000,6.960000,4.633000,8.000000
RUS,5.520000,7.010000,4.599000,8.000000
RUS,5.800000,7.010000,4.540000,8.050000
RUS,6.510000,7.040000,4.780000,7.950000
RUS,5.190000,7.050000,4.374000,8.020000
RUS,5.480000,7.060000,4.857000,8.140000
RUS,5.570000,7.070000,5.840000,8.040000
RUS,5.340000,7.020000,5.056000,8.190000
RUS,6.200000,6.930000,5.813000,8.000000
RUS,6.560000,6.910000,6.932000,7.970000
RUS,6.900000,6.890000,7.050000,8.140000
RUS,7.050000,6.770000,7.420000,8.230000
RUS,5.710000,6.770000,7.569000,8.350000
RUS,6.510000,6.770000,7.250000,8.060000
RUS,5.700000,6.770000,6.932000,8.090000
RUS,6.170000,6.730000,7.300000,8.180000
RUS,6.000000,6.680000,7.166000,8.130000
RUS,5.670000,6.680000,7.400000,8.260000
RUS,6.260000,6.650000,6.895000,8.090000
RUS,6.450000,6.710000,7.160000,8.170000
RUS,7.700000,6.820000,7.166000,8.250000
RUS,8.040000,6.700000,7.509000,8.210000
RUS,8.270000,6.670000,7.631000,7.960000
RUS,7.450000,6.660000,7.507000,8.100000
RUS,6.040000,6.630000,7.300000,6.940000
RUS,8.080000,6.830000,7.546000,6.990000
RUS,6.940000,6.960000,7.800000,7.130000
RUS,7.990000,6.960000,7.300000,7.050000
RUS,8.000000,6.990000,7.328000,6.990000
RUS,8.020000,6.980000,7.700000,7.350000
RUS,7.730000,7.130000,7.700000,7.510000
RUS,8.310000,7.560000,7.700000,7.560000
RUS,9.680000,8.250000,7.700000,7.500000
RUS,17.170000,8.730000,7.186000,7.530000
RUS,18.200000,8.460000,7.200000,7.650000
RUS,23.100000,8.800000,7.413000,7.770000
RUS,27.830000,9.980000,7.235000,7.910000
RUS,20.800000,10.090000,7.386000,7.800000
RUS,14.800000,10.580000,8.900000,8.170000
RUS,12.830000,10.120000,8.460000,8.180000
RUS,11.200000,10.130000,9.240000,8.140000
RUS,12.200000,9.700000,8.680000,8.120000
RUS,10.400000,10.040000,8.730000,8.220000
RUS,9.290000,10.110000,8.730000,8.570000
RUS,10.910000,10.230000,9.000000,8.730000
RUS,9.540000,9.590000,9.230000,8.880000
RUS,8.140000,9.070000,10.770000,8.630000
RUS,8.660000,8.850000,16.870000,10.220000
RUS,7.170000,8.460000,21.910000,10.370000
RUS,7.310000,8.250000,17.480000,10.510000
RUS,6.300000,7.890000,15.810000,10.700000
RUS,5.300000,7.550000,15.250000,10.000000
RUS,4.700000,7.710000,13.480000,9.610000
RUS,4.600000,7.630000,13.460000,9.130000
RUS,4.200000,7.620000,13.350000,9.190000
RUS,4.200000,7.650000,13.890000,12.160000
RUS,4.300000,7.710000,12.520000,12.640000
RUS,4.490000,7.670000,13.840000,12.270000
RUS,4.640000,7.830000,13.290000,12.240000
RUS,4.690000,8.010000,12.800000,11.820000
RUS,4.633000,8.000000,12.680000,11.560000
RUS,4.599000,8.000000,12.750000,11.250000
RUS,4.540000,8.050000,12.340000,10.650000
RUS,4.780000,7.950000,12.150000,10.610000
RUS,4.374000,8.020000,12.670000,10.490000
RUS,4.857000,8.140000,11.720000,10.300000
RUS,5.840000,8.040000,10.790000,10.130000
RUS,5.056000,8.190000,11.460000,10.120000
RUS,5.813000,8.000000,10.700000,10.010000
RUS,6.932000,7.970000,11.090000,10.080000
RUS,7.050000,8.140000,10.430000,10.110000
RUS,7.420000,8.230000,10.450000,9.950000
RUS,7.569000,8.350000,10.320000,9.620000
RUS,7.250000,8.060000,10.820000,9.770000
RUS,6.932000,8.090000,10.580000,9.560000
RUS,7.300000,8.180000,10.510000,9.330000
RUS,7.166000,8.130000,8.170000,9.090000
RUS,7.400000,8.260000,8.750000,8.990000
RUS,6.895000,8.090000,8.720000,8.840000
RUS,7.160000,8.170000,8.790000,8.740000
RUS,7.166000,8.250000,8.670000,8.650000
RUS,7.509000,8.210000,8.280000,8.590000
RUS,7.631000,7.960000,8.320000,8.480000
RUS,7.507000,8.100000,7.520000,8.250000
RUS,7.300000,6.940000,7.200000,7.980000
RUS,7.546000,6.990000,7.070000,7.850000
RUS,7.800000,7.130000,7.070000,7.790000
RUS,7.300000,7.050000,7.220000,7.810000
RUS,7.328000,6.990000,6.990000,7.670000
RUS,7.700000,7.350000,7.180000,7.620000
HUN,15.300000,9.270000,12.580000,8.750000
HUN,15.300000,9.720000,12.250000,8.220000
HUN,14.700000,10.010000,11.100000,8.460000
HUN,14.000000,9.680000,11.090000,7.950000
HUN,11.780000,8.530000,8.450000,6.620000
HUN,11.070000,8.380000,7.430000,6.820000
HUN,10.960000,8.730000,7.520000,6.980000
HUN,10.780000,8.290000,6.500000,6.310000
HUN,10.780000,8.130000,6.350000,5.880000
HUN,10.920000,8.220000,5.650000,5.440000
HUN,11.480000,8.970000,6.150000,6.200000
HUN,12.050000,9.070000,6.200000,6.810000
HUN,11.920000,8.690000,6.210000,6.890000
HUN,11.450000,8.050000,6.020000,6.660000
HUN,11.250000,8.610000,6.259231,7.000000
HUN,11.000000,7.770000,6.898207,7.550000
HUN,11.000000,7.760000,7.107937,7.490000
HUN,10.820000,7.940000,7.877551,7.580000
HUN,10.830000,7.980000,8.200000,7.470000
HUN,9.800000,7.070000,8.200000,6.810000
HUN,8.930000,6.770000,8.150000,6.960000
HUN,8.580000,6.950000,8.100000,6.790000
HUN,8.400000,6.820000,8.200000,6.650000
HUN,9.420000,7.560000,8.016667,6.710000
HUN,9.600000,7.680000,7.868636,6.580000
HUN,10.030000,7.470000,7.830000,6.800000
HUN,9.880000,7.380000,7.719780,6.670000
HUN,9.850000,7.210000,7.601034,6.610000
HUN,9.600000,6.760000,7.507463,6.740000
HUN,8.770000,6.500000,7.633333,6.930000
HUN,6.270000,6.510000,7.783333,7.110000
HUN,6.870000,6.590000,8.208771,8.410000
HUN,6.710000,6.310000,8.537778,8.020000
HUN,6.570000,5.950000,8.400000,8.080000
HUN,7.660000,6.080000,8.870000,8.500000
HUN,9.900000,6.750000,8.991903,8.110000
HUN,9.550000,7.070000,8.326087,7.770000
HUN,9.530000,7.220000,8.617857,7.990000
HUN,9.540000,6.900000,8.945892,9.570000
HUN,10.590000,7.270000,11.347250,9.410000
HUN,13.150000,8.210000,11.182610,8.310000
HUN,12.570000,8.130000,9.800000,8.760000
HUN,11.100000,8.460000,10.569610,10.150000
HUN,11.090000,7.950000,7.561279,7.370000
HUN,8.450000,6.620000,6.590500,7.690000
HUN,7.430000,6.820000,6.135500,6.570000
HUN,7.520000,6.980000,6.230000,7.070000
HUN,6.500000,6.310000,6.174800,7.390000
HUN,6.350000,5.880000,5.816300,7.070000
HUN,5.650000,5.440000,6.405700,7.040000
HUN,6.150000,6.200000,5.896500,6.870000
HUN,6.200000,6.810000,5.866900,7.380000
HUN,6.210000,6.890000,6.174300,7.920000
HUN,6.020000,6.660000,6.132000,7.700000
HUN,6.259231,7.000000,6.079229,7.050000
HUN,6.898207,7.550000,6.743750,7.351905
HUN,7.107937,7.490000,7.116700,7.490000
HUN,7.877551,7.580000,6.193800,7.640000
HUN,8.200000,7.470000,6.178600,7.880000
HUN,8.200000,6.810000,6.500000,8.970000
HUN,8.150000,6.960000,8.543400,9.510000
HUN,8.200000,6.650000,8.190000,8.770000
HUN,7.868636,6.580000,8.000000,7.560000
HUN,7.830000,6.800000,7.772700,7.360000
HUN,7.601034,6.610000,6.841900,6.940000
HUN,7.783333,7.110000,5.795700,6.230000
HUN,8.537778,8.020000,4.567400,5.650000
HUN,8.400000,8.080000,4.711300,5.080000
HUN,8.870000,8.500000,4.480000,6.020000
HUN,8.991903,8.110000,4.355800,5.780000
HUN,8.326087,7.770000,3.923500,6.310000
HUN,8.945892,9.570000,3.600600,5.580000
HUN,11.347250,9.410000,3.333500,5.820000
HUN,11.182610,8.310000,2.996800,5.780000
HUN,9.800000,8.760000,2.992400,5.600000
HUN,9.558407,10.630000,2.935300,5.560000
HUN,11.300000,10.010000,2.549700,5.010000
HUN,10.569610,10.150000,2.860000,4.500000
HUN,9.986838,8.810000,2.294300,4.330000
HUN,9.020353,8.400000,2.061000,4.730000
HUN,8.779513,7.910000,1.983200,4.590000
HUN,7.336680,7.450000,1.908400,4.210000
HUN,7.561279,7.370000,2.040000,3.700000
HUN,7.474395,7.690000,2.064100,3.620000
HUN,6.780300,7.620000,1.978800,3.180000
HUN,6.590500,7.690000,1.850600,3.070000
HUN,6.649000,7.160000,1.822400,3.290000
HUN,6.135500,6.570000,1.644000,3.280000
HUN,6.230000,7.070000,1.420100,3.590000
HUN,5.433200,7.600000,1.575000,3.860000
HUN,6.174800,7.390000,1.259800,3.720000
HUN,5.816300,7.070000,1.144200,3.610000
HUN,6.405700,7.040000,1.285600,3.500000
HUN,5.896500,6.870000,1.318500,3.280000
HUN,5.866900,7.380000,1.248900,3.340000
HUN,6.174300,7.920000,1.347600,3.470000
HUN,6.132000,7.700000,1.185500,3.360000
HUN,6.933800,7.393000,1.337700,3.360000
HUN,6.635534,7.290000,1.187100,3.130000
HUN,6.079229,7.050000,1.184600,3.020000
HUN,6.875875,7.110000,0.976900,3.350000
HUN,6.272800,7.220000,0.927000,3.310000
HUN,6.743750,7.351905,0.889000,2.880000
HUN,7.116700,7.490000,0.752900,2.830000
HUN,6.193800,7.640000,0.797600,2.880000
HUN,6.178600,7.880000,0.860000,2.930000
HUN,7.250000,8.530000,0.673000,3.360000
HUN,6.500000,8.970000,0.656500,3.310000
HUN,8.543400,9.510000,0.226500,3.400000
HUN,8.834600,8.600000,0.300400,3.520000
HUN,8.190000,8.770000,0.247600,3.280000
HUN,8.223700,8.330000,0.216800,3.100000
HUN,8.000000,7.560000,0.530500,3.100000
HUN,7.772700,7.360000,0.213300,3.050000
HUN,6.841900,6.940000,0.045600,2.570000
HUN,5.795700,6.230000,0.039100,2.060000
HUN,4.567400,5.650000,0.073000,2.470000
HUN,4.711300,5.080000,0.083800,2.920000
HUN,4.480000,6.020000,0.195400,3.370000
HUN,4.355800,5.780000,0.252600,3.390000
HUN,3.923500,6.310000,0.132700,3.410000
HUN,3.600600,5.580000,0.136600,3.740000
HUN,3.333500,5.820000,0.119300,3.470000
HUN,2.996800,5.780000,0.128100,3.150000
HUN,2.992400,5.600000,0.131300,2.850000
HUN,2.989300,6.030000,0.183600,2.680000
HUN,3.245000,5.830000,0.129700,3.030000
HUN,2.935300,5.560000,0.137400,3.140000
HUN,2.549700,5.010000,0.163600,3.190000
HUN,2.860000,4.500000,0.250500,2.740000
HUN,2.294300,4.330000,0.257100,2.330000
HUN,2.061000,4.730000,0.269800,1.830000
HUN,1.983200,4.590000,0.192300,2.020000
HUN,1.908400,4.210000,0.199500,1.940000
HUN,2.040000,3.700000,0.172000,1.950000
HUN,2.064100,3.620000,0.153500,1.880000
HUN,1.978800,3.180000,0.179200,2.080000
HUN,1.850600,3.070000,0.443500,2.150000
HUN,1.822400,3.290000,0.487600,2.430000
HUN,1.644000,3.280000,1.088600,2.490000
HUN,1.420100,3.590000,0.925100,1.990000
HUN,1.575000,3.860000,0.891700,2.180000
HUN,1.259800,3.720000,0.692900,2.230000
HUN,1.144200,3.610000,0.604700,2.180000
HUN,1.285600,3.500000,0.844300,2.390000
HUN,1.318500,3.280000,0.750500,2.270000
HUN,1.248900,3.340000,0.742600,2.150000
HUN,1.347600,3.470000,0.776400,2.160000
HUN,1.185500,3.360000,0.748800,2.220000
HUN,1.337700,3.360000,0.821600,2.430000
FIN,9.210000,10.480000,10.640000,10.920000
FIN,9.220000,9.920000,9.190000,10.270000
FIN,9.720000,10.020000,8.900000,9.870000
FIN,9.470000,9.960000,8.730000,9.770000
FIN,9.470000,10.340000,8.250000,9.460000
FIN,9.060000,10.290000,7.620000,9.060000
FIN,9.470000,10.560000,7.270000,8.600000
FIN,10.000000,10.720000,6.650000,7.870000
FIN,10.480000,10.630000,6.680000,7.990000
FIN,10.680000,10.630000,6.870000,7.670000
FIN,11.260000,11.590000,6.580000,7.390000
FIN,11.550000,11.550000,5.900000,7.030000
FIN,11.190000,11.600000,5.190000,6.540000
FIN,10.780000,11.740000,4.820000,6.580000
FIN,11.090000,11.750000,4.800000,7.450000
FIN,12.110000,11.770000,5.130000,8.290000
FIN,11.750000,11.820000,5.140000,8.520000
FIN,11.780000,12.340000,5.610000,9.530000
FIN,11.790000,12.090000,5.460000,9.890000
FIN,12.060000,11.910000,5.960000,10.590000
FIN,13.090000,12.200000,5.570000,10.530000
FIN,14.190000,12.370000,5.390000,10.080000
FIN,14.770000,12.570000,5.430000,10.230000
FIN,16.080000,12.870000,5.700000,10.210000
FIN,16.050000,12.680000,5.850000,10.240000
FIN,15.380000,13.160000,6.060000,10.180000
FIN,13.940000,13.440000,5.970000,9.410000
FIN,12.770000,13.100000,5.870000,8.840000
FIN,12.520000,13.110000,6.020000,8.700000
FIN,12.450000,13.400000,6.130000,8.740000
FIN,12.510000,13.240000,6.080000,8.340000
FIN,13.090000,13.350000,5.950000,7.980000
FIN,14.410000,13.470000,5.610000,7.950000
FIN,14.530000,13.110000,4.930000,7.520000
FIN,14.300000,13.540000,4.540000,7.380000
FIN,14.210000,13.020000,4.200000,7.030000
FIN,14.020000,12.630000,4.280000,7.670000
FIN,14.720000,12.530000,4.010000,7.710000
FIN,13.970000,12.190000,3.820000,7.470000
FIN,11.980000,11.550000,3.760000,7.360000
FIN,11.250000,11.100000,3.720000,7.210000
FIN,10.690000,11.240000,3.630000,7.070000
FIN,11.090000,11.060000,3.540000,7.160000
FIN,13.200000,11.010000,3.280000,6.920000
FIN,14.380000,10.800000,3.100000,6.510000
FIN,14.660000,11.350000,3.080000,6.470000
FIN,12.780000,12.060000,3.080000,6.340000
FIN,12.250000,11.760000,3.070000,6.140000
FIN,11.740000,11.180000,3.070000,5.910000
FIN,12.380000,11.240000,3.070000,6.120000
FIN,14.210000,11.860000,3.080000,6.360000
FIN,13.730000,11.820000,3.080000,6.160000
FIN,13.700000,12.190000,3.070000,6.090000
FIN,13.960000,12.110000,3.080000,5.860000
FIN,15.090000,12.920000,3.130000,5.900000
FIN,16.410000,13.530000,3.310000,5.830000
FIN,13.370000,12.030000,3.570000,5.750000
FIN,11.500000,12.040000,3.650000,5.790000
FIN,10.680000,10.990000,3.600000,5.580000
FIN,10.640000,10.920000,3.480000,5.300000
FIN,9.190000,10.270000,3.420000,5.160000
FIN,8.900000,9.870000,3.470000,5.040000
FIN,8.730000,9.770000,3.630000,5.010000
FIN,8.250000,9.460000,3.750000,5.080000
FIN,7.620000,9.060000,3.730000,4.950000
FIN,7.270000,8.600000,3.670000,4.860000
FIN,6.650000,7.870000,3.610000,4.680000
FIN,6.680000,7.990000,3.540000,4.450000
FIN,6.870000,7.670000,3.540000,4.450000
FIN,6.580000,7.390000,3.610000,4.410000
FIN,5.900000,7.030000,3.370000,4.060000
FIN,5.190000,6.540000,3.132100,3.910000
FIN,4.820000,6.580000,3.093400,4.040000
FIN,4.800000,7.450000,3.046700,4.260000
FIN,5.130000,8.290000,2.696500,4.070000
FIN,5.140000,8.520000,2.579000,4.240000
FIN,5.610000,9.530000,2.626700,4.580000
FIN,5.460000,9.890000,2.676500,4.910000
FIN,5.960000,10.590000,2.695000,5.150000
FIN,5.570000,10.530000,2.726700,5.320000
FIN,5.390000,10.080000,3.375700,5.560000
FIN,5.430000,10.230000,3.467700,5.270000
FIN,5.700000,10.210000,3.446000,5.360000
FIN,5.850000,10.240000,3.343100,5.740000
FIN,5.990000,10.220000,3.536800,5.720000
FIN,6.060000,10.180000,3.747000,5.500000
FIN,5.970000,9.410000,3.925300,5.460000
FIN,5.870000,8.840000,4.362000,5.590000
FIN,6.020000,8.700000,4.501700,5.390000
FIN,6.130000,8.740000,4.582900,5.480000
FIN,6.080000,8.340000,4.777100,5.430000
FIN,5.950000,7.980000,4.852800,5.490000
FIN,5.610000,7.950000,5.041300,5.450000
FIN,4.930000,7.520000,5.092000,5.400000
FIN,4.540000,7.380000,4.939200,5.140000
FIN,4.200000,7.030000,4.770700,5.020000
FIN,4.280000,7.670000,4.755800,5.020000
FIN,4.010000,7.710000,4.708600,4.940000
FIN,3.820000,7.470000,4.682000,5.100000
FIN,3.760000,7.360000,4.636700,5.290000
FIN,3.720000,7.210000,4.453600,5.260000
FIN,3.630000,7.070000,4.467100,5.270000
FIN,3.540000,7.160000,4.353500,5.060000
FIN,3.280000,6.920000,3.982900,5.060000
FIN,3.100000,6.510000,3.599900,4.830000
FIN,3.080000,6.470000,3.385700,4.690000
FIN,3.080000,6.340000,3.344900,4.980000
FIN,3.070000,6.140000,3.338800,5.050000
FIN,3.070000,5.910000,3.357100,5.100000
FIN,3.070000,6.120000,3.390800,5.330000
FIN,3.080000,6.360000,3.406900,5.320000
FIN,3.080000,6.160000,3.467100,5.400000
FIN,3.070000,6.090000,3.464000,5.260000
FIN,3.080000,5.860000,3.410000,5.100000
FIN,3.130000,5.900000,3.351900,4.810000
FIN,3.310000,5.830000,3.310100,4.610000
FIN,3.570000,5.750000,3.261300,4.680000
FIN,3.650000,5.790000,3.124100,4.660000
FIN,3.600000,5.580000,2.941000,4.450000
FIN,3.480000,5.300000,2.831800,4.260000
FIN,3.420000,5.160000,2.687500,4.060000
FIN,3.470000,5.040000,2.530000,4.090000
FIN,3.630000,5.010000,2.533300,4.230000
FIN,3.750000,5.080000,2.400500,3.910000
FIN,3.730000,4.950000,2.151900,3.700000
FIN,3.670000,4.860000,2.130000,4.010000
FIN,3.610000,4.680000,2.140400,4.180000
FIN,3.540000,4.450000,2.147300,4.200000
FIN,3.540000,4.450000,2.143600,4.260000
FIN,3.610000,4.410000,2.159000,4.390000
FIN,3.370000,4.060000,2.146300,4.330000
FIN,3.132100,3.910000,2.089500,4.160000
FIN,3.093400,4.040000,2.070500,4.110000
FIN,3.046700,4.260000,2.028800,3.920000
FIN,2.696500,4.070000,2.048800,4.100000
FIN,2.579000,4.240000,2.085900,4.250000
FIN,2.626700,4.580000,2.112700,4.480000
FIN,2.676500,4.910000,2.116000,4.360000
FIN,2.695000,5.150000,2.114300,4.210000
FIN,2.726700,5.320000,2.118600,4.140000
FIN,3.375700,5.560000,2.147300,4.010000
FIN,3.467700,5.270000,2.170300,3.890000
FIN,3.446000,5.360000,2.173200,3.680000
FIN,3.343100,5.740000,2.145400,3.600000
FIN,3.536800,5.720000,2.138300,3.570000
FIN,3.747000,5.500000,2.137200,3.720000
FIN,3.925300,5.460000,2.137200,3.510000
FIN,4.362000,5.590000,2.125600,3.330000
FIN,4.501700,5.390000,2.111000,3.160000
FIN,4.582900,5.480000,2.119400,3.180000
FIN,4.777100,5.430000,2.132500,3.210000
FIN,4.852800,5.490000,2.139100,3.040000
FIN,5.041300,5.450000,2.196600,3.190000
FIN,5.092000,5.400000,2.360900,3.400000
FIN,4.939200,5.140000,2.472900,3.300000
FIN,4.770700,5.020000,2.511700,3.280000
FIN,4.755800,5.020000,2.600400,3.440000
FIN,4.708600,4.940000,2.722600,3.620000
FIN,4.682000,5.100000,2.793800,3.880000
FIN,4.636700,5.290000,2.889000,3.940000
FIN,4.453600,5.260000,2.985700,4.020000
FIN,4.467100,5.270000,3.102200,4.060000
FIN,4.353500,5.060000,3.226500,3.940000
FIN,3.982900,5.060000,3.335400,3.800000
FIN,3.599900,4.830000,3.502000,3.840000
FIN,3.385700,4.690000,3.597200,3.750000
FIN,3.344900,4.980000,3.684200,3.820000
FIN,3.338800,5.050000,3.751900,4.050000
FIN,3.357100,5.100000,3.818200,4.080000
FIN,3.390800,5.330000,3.890900,3.980000
FIN,3.406900,5.320000,3.975300,4.200000
FIN,3.467100,5.400000,4.071400,4.330000
FIN,3.464000,5.260000,4.147800,4.620000
FIN,3.410000,5.100000,4.216200,4.590000
FIN,3.351900,4.810000,4.543600,4.390000
FIN,3.310100,4.610000,4.741700,4.340000
FIN,3.261300,4.680000,4.687400,4.380000
FIN,3.124100,4.660000,4.638500,4.220000
FIN,2.941000,4.450000,4.848400,4.340000
FIN,2.831800,4.260000,4.481500,4.140000
FIN,2.687500,4.060000,4.362100,4.060000
FIN,2.530000,4.090000,4.596400,4.000000
FIN,2.533300,4.230000,4.783500,4.220000
FIN,2.400500,3.910000,4.857400,4.470000
FIN,2.151900,3.700000,4.940500,4.780000
FIN,2.130000,4.010000,4.961000,4.770000
FIN,2.140400,4.180000,4.965200,4.470000
FIN,2.147300,4.200000,5.019200,4.430000
FIN,2.143600,4.260000,5.113100,4.330000
FIN,2.159000,4.390000,4.238300,4.090000
FIN,2.146300,4.330000,3.292600,3.720000
FIN,2.089500,4.160000,2.456500,3.870000
FIN,2.070500,4.110000,1.943100,3.930000
FIN,2.028800,3.920000,1.635500,3.810000
FIN,2.048800,4.100000,1.422300,3.780000
FIN,2.085900,4.250000,1.281700,3.910000
FIN,2.112700,4.480000,1.227900,3.980000
FIN,2.116000,4.360000,0.975000,3.770000
FIN,2.114300,4.210000,0.860500,3.630000
FIN,2.118600,4.140000,0.772100,3.620000
FIN,2.147300,4.010000,0.737500,3.570000
FIN,2.170300,3.890000,0.716200,3.530000
FIN,2.173200,3.680000,0.712000,3.460000
FIN,2.145400,3.600000,0.679700,3.490000
FIN,2.138300,3.570000,0.661700,3.380000
FIN,2.137200,3.720000,0.645000,3.260000
FIN,2.137200,3.510000,0.644700,3.360000
FIN,2.125600,3.330000,0.686500,3.030000
FIN,2.111000,3.160000,0.727600,2.920000
FIN,2.119400,3.180000,0.848800,2.850000
FIN,2.132500,3.210000,0.895500,2.620000
FIN,2.139100,3.040000,0.880500,2.580000
FIN,2.196600,3.190000,0.997700,2.630000
FIN,2.360900,3.400000,1.042000,2.820000
FIN,2.472900,3.300000,1.021700,3.190000
FIN,2.511700,3.280000,1.017200,3.270000
FIN,2.600400,3.440000,1.086700,3.410000
FIN,2.722600,3.620000,1.175500,3.450000
FIN,2.793800,3.880000,1.321200,3.570000
FIN,2.889000,3.940000,1.425100,3.320000
FIN,2.985700,4.020000,1.488600,3.290000
FIN,3.102200,4.060000,1.597600,3.160000
FIN,3.226500,3.940000,1.552100,2.680000
FIN,3.335400,3.800000,1.536500,2.350000
FIN,3.502000,3.840000,1.575900,2.510000
FIN,3.597200,3.750000,1.484700,2.540000
FIN,3.684200,3.820000,1.426100,2.520000
FIN,3.751900,4.050000,1.222200,2.280000
FIN,3.818200,4.080000,1.048300,2.340000
FIN,3.890900,3.980000,0.858500,2.300000
FIN,3.975300,4.200000,0.744300,2.150000
FIN,4.071400,4.330000,0.684900,1.820000
FIN,4.147800,4.620000,0.658900,1.760000
FIN,4.216200,4.590000,0.497000,1.550000
FIN,4.543600,4.390000,0.332400,1.540000
FIN,4.741700,4.340000,0.246300,1.820000
FIN,4.687400,4.380000,0.207900,1.780000
FIN,4.638500,4.220000,0.192000,1.670000
FIN,4.848400,4.340000,0.185500,1.590000
FIN,4.481500,4.140000,0.204900,1.740000
FIN,4.362100,4.060000,0.223400,1.810000
FIN,4.596400,4.000000,0.206100,1.610000
FIN,4.783500,4.220000,0.208900,1.510000
FIN,4.857400,4.470000,0.201200,1.600000
FIN,4.940500,4.780000,0.210300,1.880000
FIN,4.961000,4.770000,0.221400,1.910000
FIN,4.965200,4.470000,0.225900,2.070000
FIN,5.019200,4.430000,0.223200,2.190000
FIN,5.113100,4.330000,0.225800,2.040000
FIN,4.238300,4.090000,0.223400,1.940000
FIN,3.292600,3.720000,0.273500,2.030000
FIN,2.456500,3.870000,0.292000,1.990000
