short_rate(t),short_rate(t+5y)
4.92,4.76
4.85,4.86
5.12,4.93
5.41,4.89
5.6,4.92
5.93,5.01
6.45,5.31
7.16,5.44
7.95,5.65
8.37,5.66
8.08,5.8
8.13,5.89
7.89,6.04
7.7,6.31
7.55,6.23
7.56,6.2
7.58,6.49
7.49,6.57
7.47,6.41
7.46,6.33
7.43,6.2
7.46,5.91
7.47,5.59
7.53,5.14
7.57,4.86
7.55,4.89
7.57,4.97
7.56,5.04
6.92,4.95
6.91,4.55
6.7,4.36
6.45,4.28
6.13,4.25
5.82,4.26
5.91,4.31
6.05,4.46
6.04,4.59
5.87,4.84
5.35,5.07
5.19,4.98
4.9,4.96
4.77,4.92
4.83,4.9
4.95,4.84
5.07,4.83
4.99,4.8
4.97,4.75
4.96,4.76
4.92,4.79
4.96,4.78
5.32,4.67
5.17,4.72
5.19,4.82
5.03,4.91
4.83,4.97
4.88,5.31
4.8,5.47
4.79,5.55
4.77,5.57
4.81,5.51
4.76,5.54
4.86,5.51
4.93,5.49
4.89,5.46
4.92,5.44
5.01,5.42
5.31,5.41
5.44,5.43
5.65,5.41
5.66,5.42
5.8,5.63
5.89,5.81
6.04,5.75
6.31,5.68
6.23,5.66
6.2,5.65
6.49,5.62
6.57,5.62
6.41,5.63
6.33,5.63
6.2,5.63
5.91,5.63
5.59,5.61
5.14,5.61
4.86,5.69
4.89,5.87
4.97,5.96
5.04,6.05
4.95,6.19
4.55,6.21
4.36,6.28
4.28,6.37
4.25,6.39
4.26,6.43
4.31,6.37
4.46,6.43
4.59,6.48
4.84,6.37
5.07,6.42
4.98,6.47
4.96,6.75
4.92,6.94
4.9,6.91
4.84,7.15
4.83,7.29
4.8,7.18
4.75,7.69
4.76,7.9
4.79,7.84
4.78,7.75
4.67,7.81
4.72,7.75
4.82,7.31
4.91,7.27
4.97,6.03
5.31,4.76
5.47,4.39
5.55,3.74
5.57,3.16
5.51,3.16
5.54,3.1
5.51,3.13
5.49,3.25
5.46,3.14
5.44,3.3
5.42,3.37
5.41,3.78
5.43,3.95
5.41,4.13
5.42,4.2
5.63,4.16
5.81,4.33
5.75,4.55
5.68,4.81
5.66,4.89
5.65,4.84
5.62,4.74
5.62,4.82
5.63,4.81
5.63,5.02
5.63,5.03
5.63,4.96
5.61,4.92
5.61,4.92
5.69,4.9
5.87,5
5.96,4.99
6.05,4.96
6.19,4.86
6.21,4.81
6.28,4.73
6.37,4.62
6.39,4.51
6.43,4.41
6.37,4.37
6.43,4.44
6.48,4.2
6.37,3.66
6.42,3.49
6.47,3.55
6.75,3.62
6.94,3.49
6.91,3.16
7.15,3.24
7.29,3.11
7.18,3
7.69,2.95
7.9,3.05
7.84,3.02
7.75,2.82
7.81,2.8
7.75,2.76
7.31,2.6
7.27,2.58
6.03,2.58
4.76,2.59
4.39,2.61
3.74,2.62
3.16,2.63
3.16,2.66
3.1,2.68
3.13,2.69
3.25,2.7
3.14,2.65
3.3,2.63
3.37,2.66
3.78,2.72
3.95,2.75
4.13,2.75
4.2,2.7
4.16,2.36
4.33,2.3
4.55,2.25
4.81,2.15
4.89,2.15
4.84,2.14
4.74,2.14
4.82,2.17
4.81,2.15
5.02,2.22
5.03,2.34
4.96,2.3
4.92,2.28
4.92,2.31
4.9,2.26
5,2.01
4.99,1.99
4.96,1.93
4.86,1.76
4.81,1.73
4.73,1.75
4.62,1.76
4.51,1.78
4.41,1.78
4.37,1.78
4.44,1.79
4.2,1.77
3.66,1.73
3.49,1.72
3.55,1.7
3.62,1.7
3.49,1.72
3.16,1.7
3.24,1.72
3.11,1.77
3,1.79
2.95,1.77
3.05,1.93
3.02,2.06
2.82,1.96
2.8,2.07
2.76,2.02
2.6,1.96
2.58,1.93
2.58,1.93
2.59,1.94
2.61,2.02
2.62,2.07
2.63,1.96
2.66,1.83
2.68,1.68
2.69,1.54
2.7,1.29
2.65,1.11
2.63,0.98
2.66,0.98
2.72,0.88
2.75,0.91
2.75,0.9
2.7,0.89
2.36,0.89
2.3,0.53
2.25,0.17
2.15,0.1
2.15,0.1
2.14,0.1
2.14,0.1
2.17,0.09
2.15,0.07
2.22,0.02
2.34,0.02
2.3,0.01
2.28,0.01
12.38,8.19
12.69,8.31
13,8.19
12.81,9.19
12.38,9.44
12.38,10.5
13.5,9.94
13.38,10.22
13,10.69
13.31,11.75
14.94,11.88
15,12.12
14.69,12
14.69,12.31
13.86,12.31
12.94,12
12.44,11.06
11.56,10.31
10.18,10.69
10.31,11.31
10.06,11
10.06,10.44
10.62,10.75
11.69,11.5
15.12,11.19
16.06,11.12
14.5,10.69
11.25,10.19
10.25,10.19
9.19,10.12
10.12,10.16
10.62,10
11,10.06
13.88,10.22
14.38,10.44
13.88,10.75
14.06,10.5
14.25,10.38
13.12,10.69
11.19,10.38
11.12,10
10.44,10.12
9.69,10.44
9.94,10.81
9,16.5
9.19,14.5
9.19,40
8.81,17.5
8.56,24.5
8.88,13.79
8.56,9.4
8.06,8.38
7.31,7.56
7.69,6.48
7.81,6.33
8.06,6.56
7.56,6.93
7.62,6.64
8.06,6.52
8.38,6.34
8.19,5.91
8.31,6.14
8.19,6.31
9.19,5.99
9.44,5.75
10.5,5.56
9.94,5.75
10.22,6.25
10.69,5.75
11.75,5.5
11.88,5.81
12.12,6.44
12,6.13
12.31,6.44
12.31,7
12,6.81
11.06,6.63
10.31,6.75
10.69,6.5
11.31,6.08
11,5.88
10.44,5.58
10.75,5.69
11.5,5.48
11.19,5.09
11.12,5.13
10.69,5.1
10.19,4.96
10.19,5.13
10.12,5.24
10.16,5.57
10,5.84
10.06,5.69
10.22,5.7
10.44,5.68
10.75,5.89
10.5,5.84
10.38,5.76
10.69,5.73
10.38,6.25
10,6.2
10.12,6.25
10.44,6.26
10.81,6.23
16.5,6.17
14.5,6.14
40,6.2
17.5,6.07
24.5,6.05
13.79,6.05
9.4,5.66
8.38,6.14
7.56,6.42
6.48,6.2
6.33,6.19
6.56,6.08
6.93,5.42
6.64,4.01
6.52,3.67
6.34,3.22
5.91,3.1321
6.14,3.0934
6.31,3.0467
5.99,2.6965
5.75,2.579
5.56,2.6267
5.75,2.6765
6.25,2.695
5.75,2.7267
5.5,3.3757
5.81,3.4677
6.44,3.446
6.13,3.3431
6.44,3.5368
7,3.747
6.81,3.9253
6.63,4.362
6.75,4.5017
6.5,4.5829
6.08,4.7771
5.88,4.8528
5.58,5.0413
5.69,5.092
5.48,4.9392
5.09,4.7707
5.13,4.7558
5.1,4.7086
4.96,4.682
5.13,4.6367
5.24,4.4536
5.57,4.4671
5.84,4.3535
5.69,3.9829
5.7,3.5999
5.68,3.3857
5.89,3.3449
5.84,3.3388
5.76,3.3571
5.73,3.3908
6.25,3.4069
6.2,3.4671
6.25,3.464
6.26,3.41
6.23,3.3519
6.17,3.3101
6.14,3.2613
6.2,3.1241
6.07,2.941
6.05,2.8318
6.05,2.6875
5.66,2.53
6.14,2.5333
6.42,2.4005
6.2,2.1519
6.19,2.13
6.08,2.1404
5.42,2.1473
4.01,2.1436
3.67,2.159
3.22,2.1463
3.1321,2.0895
3.0934,2.0705
3.0467,2.0288
2.6965,2.0488
2.579,2.0859
2.6267,2.1127
2.6765,2.116
2.695,2.1143
2.7267,2.1186
3.3757,2.1473
3.4677,2.1703
3.446,2.1732
3.3431,2.1454
3.5368,2.1383
3.747,2.1372
3.9253,2.1372
4.362,2.1256
4.5017,2.111
4.5829,2.1194
4.7771,2.1325
4.8528,2.1391
5.0413,2.1966
5.092,2.3609
4.9392,2.4729
4.7707,2.5117
4.7558,2.6004
4.7086,2.7226
4.682,2.7938
4.6367,2.889
4.4536,2.9857
4.4671,3.1022
4.3535,3.2265
3.9829,3.3354
3.5999,3.502
3.3857,3.5972
3.3449,3.6842
3.3388,3.7519
3.3571,3.8182
3.3908,3.8909
3.4069,3.9753
3.4671,4.0714
3.464,4.1478
3.41,4.2162
3.3519,4.5436
3.3101,4.7417
3.2613,4.6874
3.1241,4.6385
2.941,4.8484
2.8318,4.4815
2.6875,4.3621
2.53,4.5964
2.5333,4.7835
2.4005,4.8574
2.1519,4.9405
2.13,4.961
2.1404,4.9652
2.1473,5.0192
2.1436,5.1131
2.159,4.2383
2.1463,3.2926
2.0895,2.4565
2.0705,1.9431
2.0288,1.6355
2.0488,1.4223
2.0859,1.2817
2.1127,1.2279
2.116,0.975
2.1143,0.8605
2.1186,0.7721
2.1473,0.7375
2.1703,0.7162
2.1732,0.712
2.1454,0.6797
2.1383,0.6617
2.1372,0.645
2.1372,0.6447
2.1256,0.6865
2.111,0.7276
2.1194,0.8488
2.1325,0.8955
2.1391,0.8805
2.1966,0.9977
2.3609,1.042
2.4729,1.0217
2.5117,1.0172
2.6004,1.0867
2.7226,1.1755
2.7938,1.3212
2.889,1.4251
2.9857,1.4886
3.1022,1.5976
3.2265,1.5521
3.3354,1.5365
3.502,1.5759
3.5972,1.4847
3.6842,1.4261
3.7519,1.2222
3.8182,1.0483
3.8909,0.8585
3.9753,0.7443
4.0714,0.6849
4.1478,0.6589
4.2162,0.497
4.5436,0.3324
4.7417,0.2463
4.6874,0.2079
4.6385,0.192
4.8484,0.1855
4.4815,0.2049
4.3621,0.2234
4.5964,0.2061
4.7835,0.2089
4.8574,0.2012
4.9405,0.2103
4.961,0.2214
4.9652,0.2259
5.0192,0.2232
5.1131,0.2258
4.2383,0.2234
3.2926,0.2735
2.4565,0.292
1.9431,0.2881
1.6355,0.3053
1.4223,0.3297
1.2817,0.3246
1.2279,0.2414
0.975,0.205
0.8605,0.1916
0.7721,0.0971
0.7375,0.0826
0.7162,0.0809
0.712,0.0809
0.6797,0.0627
0.6617,0.0482
0.645,0.0272
0.6447,0.0047
0.6865,-0.0104
0.7276,-0.0139
0.8488,-0.0187
0.8955,-0.0277
0.8805,-0.037
0.9977,-0.0536
1.042,-0.0876
1.0217,-0.1263
1.0172,-0.1461
1.0867,-0.1836
1.1755,-0.2285
1.3212,-0.2492
1.4251,-0.2572
1.4886,-0.2679
1.5976,-0.2945
1.5521,-0.2982
1.5365,-0.3016
1.5759,-0.309
1.4847,-0.3127
1.4261,-0.3158
1.2222,-0.3255
1.0483,-0.3286
0.8585,-0.3293
0.7443,-0.3304
0.6849,-0.3295
0.6589,-0.33
0.497,-0.3304
0.3324,-0.3291
0.2463,-0.3294
0.2079,-0.3295
0.192,-0.329
0.1855,-0.3279
0.2049,-0.3285
0.2234,-0.3285
0.2061,-0.3279
0.2089,-0.3285
0.2012,-0.3252
0.2103,-0.322
0.2214,-0.3207
0.2259,-0.319
0.2232,-0.3188
0.2258,-0.3177
0.2234,-0.3164
0.2735,-0.3119
0.292,-0.308
0.2881,-0.3084
0.3053,-0.3092
0.3297,-0.3105
0.3246,-0.3119
0.2414,-0.3289
0.205,-0.3649
0.1916,-0.4077
0.0971,-0.4176
0.0826,-0.4129
0.0809,-0.4013
0.0809,-0.3947
0.0627,-0.3911
0.0482,-0.4088
0.0272,-0.4166
0.0047,-0.254
-0.0104,-0.272
-0.0139,-0.376
-0.0187,-0.4441
-0.0277,-0.4797
-0.037,-0.4914
-0.0536,-0.5091
-0.0876,-0.5209
-0.1263,-0.5381
-0.1461,-0.5472
10.56,5.71
10.13,5.42
8.96,5.5
8.28,5.43
8.71,5.23
8.87,5.27
9.03,5.33
8.69,5.36
7.92,5.41
7.17,5.79
6.44,5.11
5.73,4.75
5.03,4.36
4.88,4.11
4.4,4.08
5.26,4.07
5.72,4.19
5.91,4.2
5.65,4.97
6.1,5.62
6.21,5.63
6.13,5.47
6.23,5.4
6.26,5.7
6.06,6.1
6,6.86
6.13,6.98
6.09,6.81
6.09,7.41
6.13,7.22
6.44,7.19
6.32,7.25
6.28,7.63
6.24,8.17
5.93,8.47
5.82,8.57
5.92,8.92
6.97,9.01
7.19,8.8
6.87,8.57
6.95,8.48
6.68,8.36
6.35,8.27
5.85,8.54
5.78,8.51
5.92,8.51
5.94,8.82
5.85,9.4
5.81,9.42
5.83,9.1
5.57,9.13
5.35,9.19
5.88,9.13
6.04,9.15
5.82,9.17
5.4,9.34
5.29,9.3
5.44,9.33
5.6,9.42
6.15,9.7
5.71,9.55
5.42,9.6
5.5,9.61
5.43,9.5
5.23,9.52
5.27,9.52
5.33,9.58
5.36,9.82
5.41,9.35
5.79,8.74
5.11,8.78
4.75,8.66
4.36,8.11
4.11,8.09
4.08,7.6
4.07,7.53
4.19,7.07
4.2,6.73
4.97,6.55
5.62,6.36
5.63,6.35
5.47,6.3
5.4,5.96
5.7,5.6
6.1,5.22
6.86,5.29
6.98,5.32
6.81,5.3
7.41,5.13
7.22,5.05
7.19,4.92
7.25,4.97
7.63,5.07
8.17,5.2
8.47,5.23
8.57,5.42
8.92,5.18
9.01,5.11
8.8,5.1
8.57,4.69
8.48,4.49
8.36,4.28
8.27,4.18
8.54,4.1
8.51,3.92
8.51,3.94
8.82,3.82
9.4,3.66
9.42,3.28
9.1,3.1
9.13,3.17
9.19,2.94
9.13,2.7
9.15,2.9
9.17,3.08
9.34,3.01
9.3,2.81
9.33,2.89
9.42,3.01
9.7,3.08
9.55,3.03
9.6,3.01
9.61,3.2
9.5,3.2
9.52,3.22
9.52,3.23
9.58,3.25
9.82,3.42
9.35,3.43
8.74,3.58
8.78,3.75
8.66,3.69
8.11,3.48
8.09,3.44
7.6,3.45
7.53,3.56
7.07,3.63
6.73,3.54
6.55,3.5
6.36,3.44
6.35,3.35
6.3,3.32
5.96,3.42
5.6,3.33
5.22,3.1321
5.29,3.0934
5.32,3.0467
5.3,2.6965
5.13,2.579
5.05,2.6267
4.92,2.6765
4.97,2.695
5.07,2.7267
5.2,3.3757
5.23,3.4677
5.42,3.446
5.18,3.3431
5.11,3.5368
5.1,3.747
4.69,3.9253
4.49,4.362
4.28,4.5017
4.18,4.5829
4.1,4.7771
3.92,4.8528
3.94,5.0413
3.82,5.092
3.66,4.9392
3.28,4.7707
3.1,4.7558
3.17,4.7086
2.94,4.682
2.7,4.6367
2.9,4.4536
3.08,4.4671
3.01,4.3535
2.81,3.9829
2.89,3.5999
3.01,3.3857
3.08,3.3449
3.03,3.3388
3.01,3.3571
3.2,3.3908
3.2,3.4069
3.22,3.4671
3.23,3.464
3.25,3.41
3.42,3.3519
3.43,3.3101
3.58,3.2613
3.75,3.1241
3.69,2.941
3.48,2.8318
3.44,2.6875
3.45,2.53
3.56,2.5333
3.63,2.4005
3.54,2.1519
3.5,2.13
3.44,2.1404
3.35,2.1473
3.32,2.1436
3.42,2.159
3.33,2.1463
3.1321,2.0895
3.0934,2.0705
3.0467,2.0288
2.6965,2.0488
2.579,2.0859
2.6267,2.1127
2.6765,2.116
2.695,2.1143
2.7267,2.1186
3.3757,2.1473
3.4677,2.1703
3.446,2.1732
3.3431,2.1454
3.5368,2.1383
3.747,2.1372
3.9253,2.1372
4.362,2.1256
4.5017,2.111
4.5829,2.1194
4.7771,2.1325
4.8528,2.1391
5.0413,2.1966
5.092,2.3609
4.9392,2.4729
4.7707,2.5117
4.7558,2.6004
4.7086,2.7226
4.682,2.7938
4.6367,2.889
4.4536,2.9857
4.4671,3.1022
4.3535,3.2265
3.9829,3.3354
3.5999,3.502
3.3857,3.5972
3.3449,3.6842
3.3388,3.7519
3.3571,3.8182
3.3908,3.8909
3.4069,3.9753
3.4671,4.0714
3.464,4.1478
3.41,4.2162
3.3519,4.5436
3.3101,4.7417
3.2613,4.6874
3.1241,4.6385
2.941,4.8484
2.8318,4.4815
2.6875,4.3621
2.53,4.5964
2.5333,4.7835
2.4005,4.8574
2.1519,4.9405
2.13,4.961
2.1404,4.9652
2.1473,5.0192
2.1436,5.1131
2.159,4.2383
2.1463,3.2926
2.0895,2.4565
2.0705,1.9431
2.0288,1.6355
2.0488,1.4223
2.0859,1.2817
2.1127,1.2279
2.116,0.975
2.1143,0.8605
2.1186,0.7721
2.1473,0.7375
2.1703,0.7162
2.1732,0.712
2.1454,0.6797
2.1383,0.6617
2.1372,0.645
2.1372,0.6447
2.1256,0.6865
2.111,0.7276
2.1194,0.8488
2.1325,0.8955
2.1391,0.8805
2.1966,0.9977
2.3609,1.042
2.4729,1.0217
2.5117,1.0172
2.6004,1.0867
2.7226,1.1755
2.7938,1.3212
2.889,1.4251
2.9857,1.4886
3.1022,1.5976
3.2265,1.5521
3.3354,1.5365
3.502,1.5759
3.5972,1.4847
3.6842,1.4261
3.7519,1.2222
3.8182,1.0483
3.8909,0.8585
3.9753,0.7443
4.0714,0.6849
4.1478,0.6589
4.2162,0.497
4.5436,0.3324
4.7417,0.2463
4.6874,0.2079
4.6385,0.192
4.8484,0.1855
4.4815,0.2049
4.3621,0.2234
4.5964,0.2061
4.7835,0.2089
4.8574,0.2012
4.9405,0.2103
4.961,0.2214
4.9652,0.2259
5.0192,0.2232
5.1131,0.2258
4.2383,0.2234
3.2926,0.2735
2.4565,0.292
1.9431,0.2881
1.6355,0.3053
1.4223,0.3297
1.2817,0.3246
1.2279,0.2414
0.975,0.205
0.8605,0.1916
0.7721,0.0971
0.7375,0.0826
0.7162,0.0809
0.712,0.0809
0.6797,0.0627
0.6617,0.0482
0.645,0.0272
0.6447,0.0047
0.6865,-0.0104
0.7276,-0.0139
0.8488,-0.0187
0.8955,-0.0277
0.8805,-0.037
0.9977,-0.0536
1.042,-0.0876
1.0217,-0.1263
1.0172,-0.1461
1.0867,-0.1836
1.1755,-0.2285
1.3212,-0.2492
1.4251,-0.2572
1.4886,-0.2679
1.5976,-0.2945
1.5521,-0.2982
1.5365,-0.3016
1.5759,-0.309
1.4847,-0.3127
1.4261,-0.3158
1.2222,-0.3255
1.0483,-0.3286
0.8585,-0.3293
0.7443,-0.3304
0.6849,-0.3295
0.6589,-0.33
0.497,-0.3304
0.3324,-0.3291
0.2463,-0.3294
0.2079,-0.3295
0.192,-0.329
0.1855,-0.3279
0.2049,-0.3285
0.2234,-0.3285
0.2061,-0.3279
0.2089,-0.3285
0.2012,-0.3252
0.2103,-0.322
0.2214,-0.3207
0.2259,-0.319
0.2232,-0.3188
0.2258,-0.3177
0.2234,-0.3164
0.2735,-0.3119
0.292,-0.308
0.2881,-0.3084
0.3053,-0.3092
0.3297,-0.3105
0.3246,-0.3119
0.2414,-0.3289
0.205,-0.3649
0.1916,-0.4077
0.0971,-0.4176
0.0826,-0.4129
0.0809,-0.4013
0.0809,-0.3947
0.0627,-0.3911
0.0482,-0.4088
0.0272,-0.4166
0.0047,-0.254
-0.0104,-0.272
-0.0139,-0.376
-0.0187,-0.4441
-0.0277,-0.4797
-0.037,-0.4914
-0.0536,-0.5091
-0.0876,-0.5209
-0.1263,-0.5381
-0.1461,-0.5472
-0.1836,-0.5417
11.5417,0.0149
9.9938,0.1315
10.994,0.2699
9.1938,1.0987
9.1548,1.5446
10.2105,1.5094
11.894,1.1311
10.7857,1.6506
10.5119,1.9313
9.5788,2.5245
8.4792,3.946
9.6447,5.6507
6.8899,5.4613
4.7219,5.0714
4.5789,6.5833
4.733,6.8156
4.1908,5.8388
3.619,5.5804
4.2228,5.2582
3.1781,5.5031
2.6648,5.5511
3.2228,5.3995
3.2625,5.575
3.4906,6.6071
1.6656,5.65
1.3531,7.0813
1.5951,8.321
1.2281,8.6625
1.4375,9.8454
1.0595,10.0119
1.267,9.7011
1.2216,9.0982
1.4176,10.5625
1.8929,10.7443
2.2557,9.7917
1.9049,9.6733
1.2887,8.6594
1.675,8.2438
2.9647,6.3097
2.6513,4.8906
4.0375,3.8092
3.875,5.2614
3.0417,4.2585
2.429,4.1023
2.4119,4.0426
2.2232,3.631
2.3466,3.8011
2.128,3.6848
0.994,2.7219
0.5,2.9375
0.5089,3.6223
0.5,4.2368
1.2313,4.4688
1.4006,4.9233
1.7798,4.75
0.6449,4.6165
0.5685,4.3693
0.233,4.0744
0.2559,4.0852
0.1612,4.2946
0.0149,3.6637
0.1315,3.4821
0.2699,3.554
1.0987,3.6151
1.5446,3.8661
1.5094,4.1531
1.1311,4.7188
1.6506,4.8153
1.9313,5.0987
2.5245,5.2582
3.946,5.017
5.6507,4.9485
5.4613,5.1131
5.0714,5.6625
6.5833,5.744
6.8156,5.375
5.8388,5.0969
5.5804,5.15
5.2582,5.0489
5.5031,4.6193
5.5511,4.5536
5.3995,4.5082
5.575,4.0417
6.6071,4.1688
5.65,4.0923
7.0813,3.8813
8.321,3.8882
8.6625,4.0852
9.8454,4.3882
10.0119,5.0238
9.7011,4.8451
9.0982,4.2781
10.5625,4.1399
10.7443,3.9266
9.7917,3.85
9.6733,4.2202
8.6594,3.6313
8.2438,3.5906
6.3097,3.9148
4.8906,3.6438
3.8092,3.727
5.2614,3.9107
4.2585,3.7364
4.1023,3.6994
4.0426,3.6989
3.631,4.2614
3.8011,3.8363
3.6848,3.6449
2.7219,2.2063
2.9375,1.6339
3.6223,1.7636
4.2368,2.0263
4.4688,2.4125
4.9233,3.0466
4.75,3.8571
4.6165,3.6477
4.3693,3.4659
4.0744,3.7202
4.0852,4.2557
4.2946,4.9226
3.6637,5.875
3.4821,6.125
3.554,5.875
3.6151,6.625
3.8661,8.25
4.1531,7.5
4.7188,7
4.8153,7.5
5.0987,7.9375
5.2582,8
5.017,7.9375
4.9485,9.1875
5.1131,9.6875
5.6625,9.3125
5.744,9
5.375,9.375
5.0969,8.8125
5.15,9
5.0489,8.95313
4.6193,8.625
4.5536,8.25
4.5082,8.3125
4.0417,8.9375
4.1688,8.75
4.0923,8.125
3.8813,8.25
3.8882,8.625
4.0852,8.625
4.3882,8
5.0238,8
4.8451,7.9375
4.2781,8.0625
4.1399,8.25
3.9266,8.375
3.85,8.125
4.2202,8.1875
3.6313,7.5
3.5906,7.6875
3.9148,8.9375
3.6438,8.875
3.727,9.4375
3.9107,9.25
3.7364,8.625
3.6994,7.875
3.6989,6.98438
4.2614,6.375
3.8363,6.70313
3.6449,6
2.2063,5.4375
1.6339,5.5
1.7636,5.1875
2.0263,5.125
2.4125,5.15625
3.0466,5.03125
3.8571,4.6875
3.6477,4.8125
3.4659,4.75
3.7202,4.5625
4.2557,4.5
4.9226,4.125
5.875,4.07813
6.125,4.17188
5.875,4.1875
6.625,4
8.25,4.25
7.5,4.32813
7,4.375
7.5,4.3125
7.9375,4.1875
8,4.0625
7.9375,4.01563
9.1875,4.29688
9.6875,4
9.3125,3.875
9,3.5
9.375,3.5
8.8125,3.26563
9,3.125
8.95313,2.73438
8.625,2.875
8.25,2.48438
8.3125,2.07813
8.9375,2.125
8.75,1.8125
8.125,1.76563
8.25,1.625
8.625,1.79688
8.625,1.875
8,2.625
8,2.5625
7.9375,2.5625
8.0625,2.17188
8.25,1.5
8.375,1.8125
8.125,2.0625
8.1875,1.875
7.5,1.73438
7.6875,1.75
8.9375,1.875
8.875,1.8125
9.4375,1.125
9.25,1.4375
8.625,1.5625
7.875,1.375
6.98438,1.59375
6.375,1.96094
6.70313,1.92969
6,1.5
5.4375,1.1875
5.5,1
5.1875,1.48438
5.125,1.53125
5.15625,1.6875
5.03125,2.15625
4.6875,1.94141
4.8125,1.61328
4.75,1.57422
4.5625,1.25625
4.5,1.75
4.125,1.40828
4.07813,1.27167
4.17188,1.26167
4.1875,1.24833
4,0.99333
4.25,1.02333
4.32813,1.22167
4.375,1.12333
4.3125,1.09667
4.1875,1.915
4.0625,2.045
4.01563,1.86167
4.29688,1.84667
4,2.13167
3.875,2.44167
3.5,2.855
3.5,3.24333
3.26563,3.16
3.125,3.39667
2.73438,3.44
2.875,3.48667
2.48438,3.585
2.07813,3.49167
2.125,3.47833
1.8125,3.37
1.76563,3.42
1.625,3.42833
1.79688,3.325
1.875,3.175
2.625,3.205
2.5625,3.23667
2.5625,3.19
2.17188,3.15667
1.5,2.28333
1.8125,2.09
2.0625,2.00333
1.875,1.83833
1.73438,1.69667
1.75,1.73833
1.875,1.635
1.8125,1.57
1.125,1.23167
1.4375,1.24333
1.5625,0.82167
1.375,0.75167
1.59375,0.74833
1.96094,0.74333
1.92969,0.745
1.5,0.61667
1.1875,0.60333
1,0.57167
1.48438,0.31333
1.53125,0.30833
1.6875,0.28167
2.15625,0.28833
1.94141,0.28667
1.61328,0.26667
1.57422,0.25417
1.25625,0.24917
1.75,0.26667
1.40828,0.26
1.27167,0.24667
1.26167,0.25833
1.24833,0.25
0.99333,0.27167
1.02333,0.26
1.22167,0.49833
1.12333,0.53
1.09667,0.62
1.915,0.7
2.045,0.72667
1.86167,0.74
1.84667,0.71667
2.13167,0.75
2.44167,0.75833
2.855,0.775
3.24333,0.76
3.16,0.75
3.39667,0.74833
3.44,0.755
3.48667,0.76
3.585,0.79
3.49167,0.85
3.47833,1.01
3.37,1.01
3.42,1.02417
3.42833,1.17583
3.325,1.24917
3.175,1.34
3.205,1.42333
3.23667,1.52
3.19,1.55
3.15667,1.68
2.28333,1.81083
2.09,1.86
2.00333,1.95
1.83833,2.1025
1.69667,2.19
1.73833,2.22
1.635,2.295
1.57,2.35
1.23167,2.47
1.24333,2.7
0.82167,2.7075
0.75167,2.89667
0.74833,2.785
0.74333,2.75333
0.745,2.745
0.61667,2.75667
0.60333,2.65333
0.57167,2.79667
0.31333,2.885
0.30833,2.80833
0.28167,2.7775
0.28833,2.79
0.28667,2.75583
0.26667,2.745
0.25417,2.955
0.24917,2.71833
0.26667,1.255
0.26,0.66167
0.24667,0.52667
0.25833,0.495
0.25,0.40333
0.27167,0.40333
0.26,0.39833
0.49833,0.395
0.53,0.36
0.62,0.31667
0.7,0.28833
0.72667,0.26183
0.74,0.25
0.71667,0.25167
0.75,0.25
0.75833,0.25
0.775,0.24667
0.76,0.24583
0.75,0.10833
0.74833,0.11167
0.755,0.17167
0.76,0.165
0.79,0.17833
0.85,0.16833
1.01,0.17167
1.01,0.17
1.02417,0.17
1.17583,0.17
1.24917,0.18
1.34,0.185
1.42333,0.17583
1.52,0.175
1.55,0.175
1.68,0.005
1.81083,0.02333
1.86,0.04333
1.95,0.05167
2.1025,0.05167
2.19,0.07
2.22,0.08667
2.295,0.11
2.35,0.11167
2.47,0.0975
2.7,0.087
2.7075,0.06
2.89667,0.046
2.785,0.044
2.75333,0.032
2.745,0.03
2.75667,0.012
2.65333,0.022
2.79667,0.022
2.885,0.022
2.80833,0.02
2.7775,0.016
2.79,0.019
2.75583,0.018
2.745,0.018
2.955,0.022
2.71833,0.019
1.255,0.015
0.66167,0.023
0.52667,0.018
0.495,0.022
0.40333,0.022
0.40333,0.017
0.39833,0.012
0.395,0.008
0.36,0.018
0.31667,0.018
0.28833,0.006
0.26183,0.015
0.25,0.001
0.25167,-0.063
0.25,-0.854
0.25,-0.85
0.24667,-0.814
0.24583,-0.794
0.10833,-0.788
0.11167,-0.789
0.17167,-0.739
0.165,-0.724
0.17833,-0.733
0.16833,-0.732
0.17167,-0.832
0.17,-0.756
0.17,-0.757
0.17,-0.8046
0.18,-0.7292
0.185,-0.7294
0.17583,-0.7352
0.175,-0.7798
0.175,-0.7476
0.005,-0.7364
0.02333,-0.75
0.04333,-0.73
0.05167,-0.749
0.05167,-0.7292
0.07,-0.7286
0.08667,-0.7262
0.11,-0.7296
0.11167,-0.73
0.0975,-0.7296
0.087,-0.73
0.06,-0.7256
0.046,-0.7262
0.044,-0.726
0.032,-0.7268
0.03,-0.752
0.012,-0.7462
0.022,-0.745
0.022,-0.7446
0.022,-0.7354
0.02,-0.7282
0.016,-0.7348
0.019,-0.7316
0.018,-0.7278
0.018,-0.7284
0.022,-0.7358
0.019,-0.7454
0.015,-0.7382
0.023,-0.7134
0.018,-0.713
0.022,-0.7156
0.022,-0.7122
0.017,-0.7138
0.012,-0.713
0.008,-0.7256
0.018,-0.768
0.018,-0.8554
0.006,-0.7632
0.015,-0.7594
0.001,-0.7228
-0.063,-0.6884
-0.854,-0.69
-0.85,-0.7352
